Code	Site	Block	Plot	Point	Treatment	Depth	Date	SWC
87	Gamir	3	4	4	Drought	30	12/02/2019	17.1
88	Gamir	3	4	4	Drought	40	12/02/2019	17.9
89	Gamir	3	4	5	Drought	10	12/02/2019	20.3
90	Gamir	3	4	5	Drought	20	12/02/2019	21.9
91	Gamir	3	4	5	Drought	30	12/02/2019	24.1
92	Gamir	3	4	5	Drought	40	12/02/2019	27.3
93	Gamir	3	4	6	Drought	10	12/02/2019	20.5
94	Gamir	3	4	6	Drought	20	12/02/2019	16.7
95	Gamir	3	4	6	Drought	30	12/02/2019	15.1
96	Gamir	3	4	6	Drought	40	12/02/2019	18.6
97	Gamir	3	5	1	Control	10	12/02/2019	17.2
98	Gamir	3	5	1	Control	20	12/02/2019	20.6
99	Gamir	3	5	1	Control	30	12/02/2019	22.8
100	Gamir	3	5	1	Control	40	12/02/2019	24.4
101	Gamir	3	5	2	Control	10	12/02/2019	13.5
102	Gamir	3	5	2	Control	20	12/02/2019	15.8
103	Gamir	3	5	2	Control	30	12/02/2019	15.1
104	Gamir	3	5	2	Control	40	12/02/2019	16.5
105	Gamir	3	5	3	Control	10	12/02/2019	11.4
106	Gamir	3	5	3	Control	20	12/02/2019	21.9
107	Gamir	3	5	3	Control	30	12/02/2019	22.9
108	Gamir	3	5	3	Control	40	12/02/2019	21.0
109	Gamir	3	5	4	Control	10	12/02/2019	23.4
110	Gamir	3	5	4	Control	20	12/02/2019	17.7
111	Gamir	3	5	4	Control	30	12/02/2019	31.1
112	Gamir	3	5	4	Control	40	12/02/2019	21.0
113	Gamir	3	5	5	Control	10	12/02/2019	24.3
114	Gamir	3	5	5	Control	20	12/02/2019	22.7
115	Gamir	3	5	5	Control	30	12/02/2019	23.0
116	Gamir	3	5	5	Control	40	12/02/2019	24.3
117	Gamir	3	5	6	Control	10	12/02/2019	14.8
118	Gamir	3	5	6	Control	20	12/02/2019	16.6
119	Gamir	3	5	6	Control	30	12/02/2019	20.2
120	Gamir	3	5	6	Control	40	12/02/2019	23.6
121	Gamir	1	6	1	Drought	10	12/02/2019	18.8
122	Gamir	1	6	1	Drought	20	12/02/2019	21.6
123	Gamir	1	6	1	Drought	30	12/02/2019	21.2
124	Gamir	1	6	1	Drought	40	12/02/2019	18.2
125	Gamir	1	6	2	Drought	10	12/02/2019	23.1
126	Gamir	1	6	2	Drought	20	12/02/2019	24.3
127	Gamir	1	6	2	Drought	30	12/02/2019	19.9
128	Gamir	1	6	2	Drought	40	12/02/2019	20.7
129	Gamir	1	6	3	Drought	10	12/02/2019	15.9
130	Gamir	1	6	3	Drought	20	12/02/2019	16.1
131	Gamir	1	6	3	Drought	30	12/02/2019	19.3
132	Gamir	1	6	3	Drought	40	12/02/2019	14.6
133	Gamir	1	6	4	Drought	10	12/02/2019	18.3
134	Gamir	1	6	4	Drought	20	12/02/2019	19.4
135	Gamir	1	6	4	Drought	30	12/02/2019	18.2
136	Gamir	1	6	4	Drought	40	12/02/2019	17.2
137	Gamir	1	6	5	Drought	10	12/02/2019	15.8
138	Gamir	1	6	5	Drought	20	12/02/2019	13.3
139	Gamir	1	6	5	Drought	30	12/02/2019	12.1
140	Gamir	1	6	5	Drought	40	12/02/2019	12.7
141	Gamir	1	6	6	Drought	10	12/02/2019	16.3
142	Gamir	1	6	6	Drought	20	12/02/2019	15.4
143	Gamir	1	6	6	Drought	30	12/02/2019	18.4
144	Gamir	1	6	6	Drought	40	12/02/2019	18.8
1	Gamir	1	1	1	Control	10	12/03/2019	20.7
2	Gamir	1	1	1	Control	20	12/03/2019	28.6
3	Gamir	1	1	1	Control	30	12/03/2019	26.4
4	Gamir	1	1	1	Control	40	12/03/2019	25.6
5	Gamir	1	1	2	Control	10	12/03/2019	26.4
6	Gamir	1	1	2	Control	20	12/03/2019	25.7
7	Gamir	1	1	2	Control	30	12/03/2019	28.6
8	Gamir	1	1	2	Control	40	12/03/2019	25.2
9	Gamir	1	1	3	Control	10	12/03/2019	14.9
10	Gamir	1	1	3	Control	20	12/03/2019	24.7
11	Gamir	1	1	3	Control	30	12/03/2019	26.5
12	Gamir	1	1	3	Control	40	12/03/2019	26.8
13	Gamir	1	1	4	Control	10	12/03/2019	28.4
14	Gamir	1	1	4	Control	20	12/03/2019	24.4
15	Gamir	1	1	4	Control	30	12/03/2019	22.5
16	Gamir	1	1	4	Control	40	12/03/2019	25.6
17	Gamir	1	1	5	Control	10	12/03/2019	25.2
18	Gamir	1	1	5	Control	20	12/03/2019	25.4
19	Gamir	1	1	5	Control	30	12/03/2019	27.5
20	Gamir	1	1	5	Control	40	12/03/2019	25.7
21	Gamir	1	1	6	Control	10	12/03/2019	17.5
22	Gamir	1	1	6	Control	20	12/03/2019	22.3
23	Gamir	1	1	6	Control	30	12/03/2019	24.0
24	Gamir	1	1	6	Control	40	12/03/2019	28.7
25	Gamir	2	2	1	Control	10	12/03/2019	19.5
26	Gamir	2	2	1	Control	20	12/03/2019	18.7
27	Gamir	2	2	1	Control	30	12/03/2019	21.4
28	Gamir	2	2	1	Control	40	12/03/2019	22.0
29	Gamir	2	2	2	Control	10	12/03/2019	15.6
30	Gamir	2	2	2	Control	20	12/03/2019	23.3
31	Gamir	2	2	2	Control	30	12/03/2019	25.3
32	Gamir	2	2	2	Control	40	12/03/2019	24.2
33	Gamir	2	2	3	Control	10	12/03/2019	NA
34	Gamir	2	2	3	Control	20	12/03/2019	NA
35	Gamir	2	2	3	Control	30	12/03/2019	NA
36	Gamir	2	2	3	Control	40	12/03/2019	NA
37	Gamir	2	2	4	Control	10	12/03/2019	16.4
38	Gamir	2	2	4	Control	20	12/03/2019	17.3
39	Gamir	2	2	4	Control	30	12/03/2019	18.8
40	Gamir	2	2	4	Control	40	12/03/2019	19.0
41	Gamir	2	2	5	Control	10	12/03/2019	14.5
42	Gamir	2	2	5	Control	20	12/03/2019	20.1
43	Gamir	2	2	5	Control	30	12/03/2019	18.0
44	Gamir	2	2	5	Control	40	12/03/2019	20.8
45	Gamir	2	2	6	Control	10	12/03/2019	20.3
46	Gamir	2	2	6	Control	20	12/03/2019	22.7
47	Gamir	2	2	6	Control	30	12/03/2019	25.9
48	Gamir	2	2	6	Control	40	12/03/2019	24.8
49	Gamir	2	3	1	Drought	10	12/03/2019	23.2
50	Gamir	2	3	1	Drought	20	12/03/2019	21.0
51	Gamir	2	3	1	Drought	30	12/03/2019	25.5
52	Gamir	2	3	1	Drought	40	12/03/2019	26.6
53	Gamir	2	3	2	Drought	10	12/03/2019	23.6
54	Gamir	2	3	2	Drought	20	12/03/2019	23.4
55	Gamir	2	3	2	Drought	30	12/03/2019	22.2
56	Gamir	2	3	2	Drought	40	12/03/2019	21.9
57	Gamir	2	3	3	Drought	10	12/03/2019	17.9
58	Gamir	2	3	3	Drought	20	12/03/2019	18.9
59	Gamir	2	3	3	Drought	30	12/03/2019	17.2
60	Gamir	2	3	3	Drought	40	12/03/2019	18.0
61	Gamir	2	3	4	Drought	10	12/03/2019	11.4
62	Gamir	2	3	4	Drought	20	12/03/2019	21.0
63	Gamir	2	3	4	Drought	30	12/03/2019	21.4
64	Gamir	2	3	4	Drought	40	12/03/2019	19.4
65	Gamir	2	3	5	Drought	10	12/03/2019	22.2
66	Gamir	2	3	5	Drought	20	12/03/2019	17.8
67	Gamir	2	3	5	Drought	30	12/03/2019	17.7
68	Gamir	2	3	5	Drought	40	12/03/2019	18.1
69	Gamir	2	3	6	Drought	10	12/03/2019	7.9
70	Gamir	2	3	6	Drought	20	12/03/2019	21.0
71	Gamir	2	3	6	Drought	30	12/03/2019	21.6
72	Gamir	2	3	6	Drought	40	12/03/2019	21.3
73	Gamir	3	4	1	Drought	10	12/03/2019	20.9
74	Gamir	3	4	1	Drought	20	12/03/2019	21.7
75	Gamir	3	4	1	Drought	30	12/03/2019	18.6
76	Gamir	3	4	1	Drought	40	12/03/2019	19.7
77	Gamir	3	4	2	Drought	10	12/03/2019	20.8
78	Gamir	3	4	2	Drought	20	12/03/2019	21.9
79	Gamir	3	4	2	Drought	30	12/03/2019	21.8
80	Gamir	3	4	2	Drought	40	12/03/2019	22.1
81	Gamir	3	4	3	Drought	10	12/03/2019	16.5
82	Gamir	3	4	3	Drought	20	12/03/2019	16.1
83	Gamir	3	4	3	Drought	30	12/03/2019	21.0
84	Gamir	3	4	3	Drought	40	12/03/2019	18.6
85	Gamir	3	4	4	Drought	10	12/03/2019	22.7
86	Gamir	3	4	4	Drought	20	12/03/2019	18.2
87	Gamir	3	4	4	Drought	30	12/03/2019	16.9
88	Gamir	3	4	4	Drought	40	12/03/2019	14.7
89	Gamir	3	4	5	Drought	10	12/03/2019	20.3
90	Gamir	3	4	5	Drought	20	12/03/2019	21.5
91	Gamir	3	4	5	Drought	30	12/03/2019	22.3
92	Gamir	3	4	5	Drought	40	12/03/2019	25.2
93	Gamir	3	4	6	Drought	10	12/03/2019	19.0
94	Gamir	3	4	6	Drought	20	12/03/2019	18.8
95	Gamir	3	4	6	Drought	30	12/03/2019	15.4
96	Gamir	3	4	6	Drought	40	12/03/2019	16.0
97	Gamir	3	5	1	Control	10	12/03/2019	17.6
98	Gamir	3	5	1	Control	20	12/03/2019	18.9
99	Gamir	3	5	1	Control	30	12/03/2019	19.6
100	Gamir	3	5	1	Control	40	12/03/2019	22.1
101	Gamir	3	5	2	Control	10	12/03/2019	13.8
102	Gamir	3	5	2	Control	20	12/03/2019	15.4
103	Gamir	3	5	2	Control	30	12/03/2019	14.8
104	Gamir	3	5	2	Control	40	12/03/2019	15.3
105	Gamir	3	5	3	Control	10	12/03/2019	12.4
106	Gamir	3	5	3	Control	20	12/03/2019	22.5
107	Gamir	3	5	3	Control	30	12/03/2019	23.2
108	Gamir	3	5	3	Control	40	12/03/2019	21.7
109	Gamir	3	5	4	Control	10	12/03/2019	24.5
110	Gamir	3	5	4	Control	20	12/03/2019	21.4
111	Gamir	3	5	4	Control	30	12/03/2019	29.5
112	Gamir	3	5	4	Control	40	12/03/2019	23.1
113	Gamir	3	5	5	Control	10	12/03/2019	24.1
114	Gamir	3	5	5	Control	20	12/03/2019	20.3
115	Gamir	3	5	5	Control	30	12/03/2019	22.5
116	Gamir	3	5	5	Control	40	12/03/2019	20.2
117	Gamir	3	5	6	Control	10	12/03/2019	15.3
118	Gamir	3	5	6	Control	20	12/03/2019	16.6
119	Gamir	3	5	6	Control	30	12/03/2019	20.8
120	Gamir	3	5	6	Control	40	12/03/2019	23.6
121	Gamir	1	6	1	Drought	10	12/03/2019	18.3
122	Gamir	1	6	1	Drought	20	12/03/2019	18.4
123	Gamir	1	6	1	Drought	30	12/03/2019	18.9
124	Gamir	1	6	1	Drought	40	12/03/2019	16.4
125	Gamir	1	6	2	Drought	10	12/03/2019	23.9
126	Gamir	1	6	2	Drought	20	12/03/2019	23.8
127	Gamir	1	6	2	Drought	30	12/03/2019	18.3
128	Gamir	1	6	2	Drought	40	12/03/2019	18.0
129	Gamir	1	6	3	Drought	10	12/03/2019	17.0
130	Gamir	1	6	3	Drought	20	12/03/2019	14.9
131	Gamir	1	6	3	Drought	30	12/03/2019	16.9
132	Gamir	1	6	3	Drought	40	12/03/2019	13.2
133	Gamir	1	6	4	Drought	10	12/03/2019	19.5
134	Gamir	1	6	4	Drought	20	12/03/2019	17.7
135	Gamir	1	6	4	Drought	30	12/03/2019	15.2
136	Gamir	1	6	4	Drought	40	12/03/2019	13.6
137	Gamir	1	6	5	Drought	10	12/03/2019	15.7
138	Gamir	1	6	5	Drought	20	12/03/2019	11.8
139	Gamir	1	6	5	Drought	30	12/03/2019	11.2
140	Gamir	1	6	5	Drought	40	12/03/2019	12.7
141	Gamir	1	6	6	Drought	10	12/03/2019	14.4
142	Gamir	1	6	6	Drought	20	12/03/2019	15.6
143	Gamir	1	6	6	Drought	30	12/03/2019	17.3
144	Gamir	1	6	6	Drought	40	12/03/2019	18.2
1	Gamir	1	1	1	Control	10	16/04/2019	20.6
2	Gamir	1	1	1	Control	20	16/04/2019	29.3
3	Gamir	1	1	1	Control	30	16/04/2019	26.9
4	Gamir	1	1	1	Control	40	16/04/2019	26.3
5	Gamir	1	1	2	Control	10	16/04/2019	25.8
6	Gamir	1	1	2	Control	20	16/04/2019	25.3
7	Gamir	1	1	2	Control	30	16/04/2019	26.7
8	Gamir	1	1	2	Control	40	16/04/2019	23.7
9	Gamir	1	1	3	Control	10	16/04/2019	13.7
10	Gamir	1	1	3	Control	20	16/04/2019	24.2
11	Gamir	1	1	3	Control	30	16/04/2019	26.3
12	Gamir	1	1	3	Control	40	16/04/2019	26.8
13	Gamir	1	1	4	Control	10	16/04/2019	27.9
14	Gamir	1	1	4	Control	20	16/04/2019	24.1
15	Gamir	1	1	4	Control	30	16/04/2019	22.7
16	Gamir	1	1	4	Control	40	16/04/2019	25.7
17	Gamir	1	1	5	Control	10	16/04/2019	23.0
18	Gamir	1	1	5	Control	20	16/04/2019	24.3
19	Gamir	1	1	5	Control	30	16/04/2019	27.1
20	Gamir	1	1	5	Control	40	16/04/2019	25.2
21	Gamir	1	1	6	Control	10	16/04/2019	15.9
22	Gamir	1	1	6	Control	20	16/04/2019	22.0
23	Gamir	1	1	6	Control	30	16/04/2019	24.1
24	Gamir	1	1	6	Control	40	16/04/2019	28.6
25	Gamir	2	2	1	Control	10	16/04/2019	18.2
26	Gamir	2	2	1	Control	20	16/04/2019	18.7
27	Gamir	2	2	1	Control	30	16/04/2019	22.2
28	Gamir	2	2	1	Control	40	16/04/2019	22.7
29	Gamir	2	2	2	Control	10	16/04/2019	14.2
30	Gamir	2	2	2	Control	20	16/04/2019	24.0
31	Gamir	2	2	2	Control	30	16/04/2019	27.6
32	Gamir	2	2	2	Control	40	16/04/2019	26.8
33	Gamir	2	2	3	Control	10	16/04/2019	NA
34	Gamir	2	2	3	Control	20	16/04/2019	NA
35	Gamir	2	2	3	Control	30	16/04/2019	NA
36	Gamir	2	2	3	Control	40	16/04/2019	NA
37	Gamir	2	2	4	Control	10	16/04/2019	15.9
38	Gamir	2	2	4	Control	20	16/04/2019	15.8
39	Gamir	2	2	4	Control	30	16/04/2019	17.6
40	Gamir	2	2	4	Control	40	16/04/2019	19.0
41	Gamir	2	2	5	Control	10	16/04/2019	13.5
42	Gamir	2	2	5	Control	20	16/04/2019	20.5
43	Gamir	2	2	5	Control	30	16/04/2019	18.1
44	Gamir	2	2	5	Control	40	16/04/2019	21.1
45	Gamir	2	2	6	Control	10	16/04/2019	22.3
46	Gamir	2	2	6	Control	20	16/04/2019	25.2
47	Gamir	2	2	6	Control	30	16/04/2019	28.2
48	Gamir	2	2	6	Control	40	16/04/2019	27.5
49	Gamir	2	3	1	Drought	10	16/04/2019	25.6
50	Gamir	2	3	1	Drought	20	16/04/2019	23.4
51	Gamir	2	3	1	Drought	30	16/04/2019	28.9
52	Gamir	2	3	1	Drought	40	16/04/2019	30.9
53	Gamir	2	3	2	Drought	10	16/04/2019	24.6
54	Gamir	2	3	2	Drought	20	16/04/2019	23.7
55	Gamir	2	3	2	Drought	30	16/04/2019	22.5
56	Gamir	2	3	2	Drought	40	16/04/2019	22.3
57	Gamir	2	3	3	Drought	10	16/04/2019	17.2
58	Gamir	2	3	3	Drought	20	16/04/2019	18.9
59	Gamir	2	3	3	Drought	30	16/04/2019	17.9
60	Gamir	2	3	3	Drought	40	16/04/2019	18.6
61	Gamir	2	3	4	Drought	10	16/04/2019	11.7
62	Gamir	2	3	4	Drought	20	16/04/2019	21.1
63	Gamir	2	3	4	Drought	30	16/04/2019	23.6
64	Gamir	2	3	4	Drought	40	16/04/2019	22.6
65	Gamir	2	3	5	Drought	10	16/04/2019	23.1
66	Gamir	2	3	5	Drought	20	16/04/2019	19.4
67	Gamir	2	3	5	Drought	30	16/04/2019	19.4
68	Gamir	2	3	5	Drought	40	16/04/2019	18.3
69	Gamir	2	3	6	Drought	10	16/04/2019	8.4
70	Gamir	2	3	6	Drought	20	16/04/2019	21.6
71	Gamir	2	3	6	Drought	30	16/04/2019	22.9
72	Gamir	2	3	6	Drought	40	16/04/2019	22.3
73	Gamir	3	4	1	Drought	10	16/04/2019	20.9
74	Gamir	3	4	1	Drought	20	16/04/2019	22.5
75	Gamir	3	4	1	Drought	30	16/04/2019	19.6
76	Gamir	3	4	1	Drought	40	16/04/2019	21.2
77	Gamir	3	4	2	Drought	10	16/04/2019	19.1
78	Gamir	3	4	2	Drought	20	16/04/2019	21.6
79	Gamir	3	4	2	Drought	30	16/04/2019	22.1
80	Gamir	3	4	2	Drought	40	16/04/2019	22.5
81	Gamir	3	4	3	Drought	10	16/04/2019	16.2
82	Gamir	3	4	3	Drought	20	16/04/2019	16.5
83	Gamir	3	4	3	Drought	30	16/04/2019	21.4
84	Gamir	3	4	3	Drought	40	16/04/2019	18.1
85	Gamir	3	4	4	Drought	10	16/04/2019	22.6
86	Gamir	3	4	4	Drought	20	16/04/2019	18.4
87	Gamir	3	4	4	Drought	30	16/04/2019	17.7
88	Gamir	3	4	4	Drought	40	16/04/2019	15.5
89	Gamir	3	4	5	Drought	10	16/04/2019	19.5
90	Gamir	3	4	5	Drought	20	16/04/2019	21.6
91	Gamir	3	4	5	Drought	30	16/04/2019	23.7
92	Gamir	3	4	5	Drought	40	16/04/2019	26.8
93	Gamir	3	4	6	Drought	10	16/04/2019	18.9
94	Gamir	3	4	6	Drought	20	16/04/2019	19.7
95	Gamir	3	4	6	Drought	30	16/04/2019	16.5
96	Gamir	3	4	6	Drought	40	16/04/2019	17.1
97	Gamir	3	5	1	Control	10	16/04/2019	16.3
98	Gamir	3	5	1	Control	20	16/04/2019	19.2
99	Gamir	3	5	1	Control	30	16/04/2019	20.6
100	Gamir	3	5	1	Control	40	16/04/2019	22.7
101	Gamir	3	5	2	Control	10	16/04/2019	13.7
102	Gamir	3	5	2	Control	20	16/04/2019	16.4
103	Gamir	3	5	2	Control	30	16/04/2019	15.8
104	Gamir	3	5	2	Control	40	16/04/2019	16.4
105	Gamir	3	5	3	Control	10	16/04/2019	11.4
106	Gamir	3	5	3	Control	20	16/04/2019	21.1
107	Gamir	3	5	3	Control	30	16/04/2019	22.4
108	Gamir	3	5	3	Control	40	16/04/2019	21.5
109	Gamir	3	5	4	Control	10	16/04/2019	23.8
110	Gamir	3	5	4	Control	20	16/04/2019	21.0
111	Gamir	3	5	4	Control	30	16/04/2019	29.3
112	Gamir	3	5	4	Control	40	16/04/2019	22.8
113	Gamir	3	5	5	Control	10	16/04/2019	23.1
114	Gamir	3	5	5	Control	20	16/04/2019	20.2
115	Gamir	3	5	5	Control	30	16/04/2019	22.7
116	Gamir	3	5	5	Control	40	16/04/2019	21.0
117	Gamir	3	5	6	Control	10	16/04/2019	15.3
118	Gamir	3	5	6	Control	20	16/04/2019	16.5
119	Gamir	3	5	6	Control	30	16/04/2019	20.7
120	Gamir	3	5	6	Control	40	16/04/2019	23.6
121	Gamir	1	6	1	Drought	10	16/04/2019	17.7
122	Gamir	1	6	1	Drought	20	16/04/2019	19.2
123	Gamir	1	6	1	Drought	30	16/04/2019	18.0
124	Gamir	1	6	1	Drought	40	16/04/2019	15.3
125	Gamir	1	6	2	Drought	10	16/04/2019	21.8
126	Gamir	1	6	2	Drought	20	16/04/2019	22.9
127	Gamir	1	6	2	Drought	30	16/04/2019	18.5
128	Gamir	1	6	2	Drought	40	16/04/2019	18.6
129	Gamir	1	6	3	Drought	10	16/04/2019	16.1
130	Gamir	1	6	3	Drought	20	16/04/2019	15.0
131	Gamir	1	6	3	Drought	30	16/04/2019	17.3
132	Gamir	1	6	3	Drought	40	16/04/2019	13.5
133	Gamir	1	6	4	Drought	10	16/04/2019	18.6
134	Gamir	1	6	4	Drought	20	16/04/2019	17.9
135	Gamir	1	6	4	Drought	30	16/04/2019	15.4
136	Gamir	1	6	4	Drought	40	16/04/2019	13.6
137	Gamir	1	6	5	Drought	10	16/04/2019	15.5
138	Gamir	1	6	5	Drought	20	16/04/2019	12.0
139	Gamir	1	6	5	Drought	30	16/04/2019	11.4
140	Gamir	1	6	5	Drought	40	16/04/2019	12.5
141	Gamir	1	6	6	Drought	10	16/04/2019	14.0
142	Gamir	1	6	6	Drought	20	16/04/2019	16.6
143	Gamir	1	6	6	Drought	30	16/04/2019	18.1
144	Gamir	1	6	6	Drought	40	16/04/2019	19.0
1	Gamir	1	1	1	Control	10	20/05/2019	15.4
2	Gamir	1	1	1	Control	20	20/05/2019	22.0
3	Gamir	1	1	1	Control	30	20/05/2019	21.8
4	Gamir	1	1	1	Control	40	20/05/2019	22.3
5	Gamir	1	1	2	Control	10	20/05/2019	17.5
6	Gamir	1	1	2	Control	20	20/05/2019	17.0
7	Gamir	1	1	2	Control	30	20/05/2019	21.7
8	Gamir	1	1	2	Control	40	20/05/2019	20.6
9	Gamir	1	1	3	Control	10	20/05/2019	10.3
10	Gamir	1	1	3	Control	20	20/05/2019	18.6
11	Gamir	1	1	3	Control	30	20/05/2019	23.2
12	Gamir	1	1	3	Control	40	20/05/2019	24.4
13	Gamir	1	1	4	Control	10	20/05/2019	22.3
14	Gamir	1	1	4	Control	20	20/05/2019	20.8
15	Gamir	1	1	4	Control	30	20/05/2019	20.4
16	Gamir	1	1	4	Control	40	20/05/2019	23.9
17	Gamir	1	1	5	Control	10	20/05/2019	14.7
18	Gamir	1	1	5	Control	20	20/05/2019	14.8
19	Gamir	1	1	5	Control	30	20/05/2019	18.2
20	Gamir	1	1	5	Control	40	20/05/2019	18.2
21	Gamir	1	1	6	Control	10	20/05/2019	11.0
22	Gamir	1	1	6	Control	20	20/05/2019	16.5
23	Gamir	1	1	6	Control	30	20/05/2019	21.1
24	Gamir	1	1	6	Control	40	20/05/2019	26.0
25	Gamir	2	2	1	Control	10	20/05/2019	12.5
26	Gamir	2	2	1	Control	20	20/05/2019	15.9
27	Gamir	2	2	1	Control	30	20/05/2019	19.1
28	Gamir	2	2	1	Control	40	20/05/2019	19.7
29	Gamir	2	2	2	Control	10	20/05/2019	9.9
30	Gamir	2	2	2	Control	20	20/05/2019	22.0
31	Gamir	2	2	2	Control	30	20/05/2019	25.3
32	Gamir	2	2	2	Control	40	20/05/2019	24.1
33	Gamir	2	2	3	Control	10	20/05/2019	NA
34	Gamir	2	2	3	Control	20	20/05/2019	NA
35	Gamir	2	2	3	Control	30	20/05/2019	NA
36	Gamir	2	2	3	Control	40	20/05/2019	NA
37	Gamir	2	2	4	Control	10	20/05/2019	11.0
38	Gamir	2	2	4	Control	20	20/05/2019	14.4
39	Gamir	2	2	4	Control	30	20/05/2019	16.9
40	Gamir	2	2	4	Control	40	20/05/2019	17.3
41	Gamir	2	2	5	Control	10	20/05/2019	8.7
42	Gamir	2	2	5	Control	20	20/05/2019	16.0
43	Gamir	2	2	5	Control	30	20/05/2019	14.4
44	Gamir	2	2	5	Control	40	20/05/2019	17.2
45	Gamir	2	2	6	Control	10	20/05/2019	20.5
46	Gamir	2	2	6	Control	20	20/05/2019	22.4
47	Gamir	2	2	6	Control	30	20/05/2019	25.9
48	Gamir	2	2	6	Control	40	20/05/2019	26.0
49	Gamir	2	3	1	Drought	10	20/05/2019	19.4
50	Gamir	2	3	1	Drought	20	20/05/2019	19.9
51	Gamir	2	3	1	Drought	30	20/05/2019	26.9
52	Gamir	2	3	1	Drought	40	20/05/2019	28.9
53	Gamir	2	3	2	Drought	10	20/05/2019	19.4
54	Gamir	2	3	2	Drought	20	20/05/2019	20.6
55	Gamir	2	3	2	Drought	30	20/05/2019	20.8
56	Gamir	2	3	2	Drought	40	20/05/2019	21.4
57	Gamir	2	3	3	Drought	10	20/05/2019	12.5
58	Gamir	2	3	3	Drought	20	20/05/2019	16.4
59	Gamir	2	3	3	Drought	30	20/05/2019	16.7
60	Gamir	2	3	3	Drought	40	20/05/2019	17.8
61	Gamir	2	3	4	Drought	10	20/05/2019	9.8
62	Gamir	2	3	4	Drought	20	20/05/2019	17.8
63	Gamir	2	3	4	Drought	30	20/05/2019	22.2
64	Gamir	2	3	4	Drought	40	20/05/2019	21.0
65	Gamir	2	3	5	Drought	10	20/05/2019	15.1
66	Gamir	2	3	5	Drought	20	20/05/2019	13.0
67	Gamir	2	3	5	Drought	30	20/05/2019	14.3
68	Gamir	2	3	5	Drought	40	20/05/2019	15.5
69	Gamir	2	3	6	Drought	10	20/05/2019	6.1
70	Gamir	2	3	6	Drought	20	20/05/2019	16.2
71	Gamir	2	3	6	Drought	30	20/05/2019	21.5
72	Gamir	2	3	6	Drought	40	20/05/2019	22.5
73	Gamir	3	4	1	Drought	10	20/05/2019	14.4
74	Gamir	3	4	1	Drought	20	20/05/2019	16.8
75	Gamir	3	4	1	Drought	30	20/05/2019	15.4
76	Gamir	3	4	1	Drought	40	20/05/2019	17.2
77	Gamir	3	4	2	Drought	10	20/05/2019	12.2
78	Gamir	3	4	2	Drought	20	20/05/2019	14.8
79	Gamir	3	4	2	Drought	30	20/05/2019	15.7
80	Gamir	3	4	2	Drought	40	20/05/2019	17.7
81	Gamir	3	4	3	Drought	10	20/05/2019	10.8
82	Gamir	3	4	3	Drought	20	20/05/2019	10.7
83	Gamir	3	4	3	Drought	30	20/05/2019	17.4
84	Gamir	3	4	3	Drought	40	20/05/2019	15.8
85	Gamir	3	4	4	Drought	10	20/05/2019	15.3
86	Gamir	3	4	4	Drought	20	20/05/2019	13.6
87	Gamir	3	4	4	Drought	30	20/05/2019	15.1
88	Gamir	3	4	4	Drought	40	20/05/2019	13.3
89	Gamir	3	4	5	Drought	10	20/05/2019	12.9
90	Gamir	3	4	5	Drought	20	20/05/2019	16.1
91	Gamir	3	4	5	Drought	30	20/05/2019	19.0
92	Gamir	3	4	5	Drought	40	20/05/2019	22.9
93	Gamir	3	4	6	Drought	10	20/05/2019	13.0
94	Gamir	3	4	6	Drought	20	20/05/2019	15.6
95	Gamir	3	4	6	Drought	30	20/05/2019	12.3
96	Gamir	3	4	6	Drought	40	20/05/2019	14.2
97	Gamir	3	5	1	Control	10	20/05/2019	10.5
98	Gamir	3	5	1	Control	20	20/05/2019	14.5
99	Gamir	3	5	1	Control	30	20/05/2019	17.7
100	Gamir	3	5	1	Control	40	20/05/2019	20.3
101	Gamir	3	5	2	Control	10	20/05/2019	9.4
102	Gamir	3	5	2	Control	20	20/05/2019	13.8
103	Gamir	3	5	2	Control	30	20/05/2019	14.1
104	Gamir	3	5	2	Control	40	20/05/2019	14.3
105	Gamir	3	5	3	Control	10	20/05/2019	7.3
106	Gamir	3	5	3	Control	20	20/05/2019	13.3
107	Gamir	3	5	3	Control	30	20/05/2019	16.7
108	Gamir	3	5	3	Control	40	20/05/2019	17.5
109	Gamir	3	5	4	Control	10	20/05/2019	18.6
110	Gamir	3	5	4	Control	20	20/05/2019	17.2
111	Gamir	3	5	4	Control	30	20/05/2019	22.5
112	Gamir	3	5	4	Control	40	20/05/2019	19.6
113	Gamir	3	5	5	Control	10	20/05/2019	18.2
114	Gamir	3	5	5	Control	20	20/05/2019	17.6
115	Gamir	3	5	5	Control	30	20/05/2019	20.5
116	Gamir	3	5	5	Control	40	20/05/2019	18.4
117	Gamir	3	5	6	Control	10	20/05/2019	11.1
118	Gamir	3	5	6	Control	20	20/05/2019	14.1
119	Gamir	3	5	6	Control	30	20/05/2019	17.1
120	Gamir	3	5	6	Control	40	20/05/2019	20.8
121	Gamir	1	6	1	Drought	10	20/05/2019	11.3
122	Gamir	1	6	1	Drought	20	20/05/2019	14.7
123	Gamir	1	6	1	Drought	30	20/05/2019	13.5
124	Gamir	1	6	1	Drought	40	20/05/2019	11.1
125	Gamir	1	6	2	Drought	10	20/05/2019	13.0
126	Gamir	1	6	2	Drought	20	20/05/2019	16.0
127	Gamir	1	6	2	Drought	30	20/05/2019	15.0
128	Gamir	1	6	2	Drought	40	20/05/2019	15.7
